
--- Page 1 ---
[Error: 503 IOCP/Socket: Connection timed out (A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond.
 -- 10060)]

--- Page 2 ---
Based on the provided image of the Kannada government document, here is the OCR extraction, correction, and English translation.

### **Corrected Kannada Text (OCR)**

ಎಲ್ಲಾ ರೈತರಿಗೆ QR Code ಕಡ್ಡಾಯವಾಗಿದ್ದು, ಬೀಜಗಳನ್ನು ರೈತ ಸಂಪರ್ಕ ಕೇಂದ್ರಗಳಲ್ಲಿ ದಾಸ್ತಾನು ಮಾಡುವ ಮುನ್ನ, ಬೀಜಗಳ ಪ್ಯಾಕೆಟ್‌ಗಳ ಮೇಲೆ QR Code ನಮೂದಿಸಿರುವುದನ್ನು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳುವುದು. ಬೀಜ ಮಾರಾಟ ಮಾಡುವಾಗ, Seed MIS ನಲ್ಲಿ QR Code ಮುಖಾಂತರ ದಾಖಲಾದ ನಂತರವೇ ಬೀಜ ವಿತರಣೆ ಕೈಗೊಳ್ಳುವುದು. ಯಾವುದೇ ಕಾರಣಕ್ಕೂ, QR Code ರಹಿತವಾದ ಬೀಜಗಳನ್ನು ವಿತರಿಸುವಂತಿಲ್ಲ.

**ವಿಶೇಷ ಸೂಚನೆಗಳು:**

1.  ಪ್ರತಿಬಾರಿ ಬೀಜಗಳನ್ನು ವಿತರಿಸುವಾಗ, ಪ್ರತಿಬಾರಿಗೆ ಬಿಲ್‌ಗಳಲ್ಲಿ ಒಂದೇ ಆವೃತ್ತಿಯನ್ನು ಬಳಸಿ ಬೀಜಗಳನ್ನು ವಿತರಿಸುವಂತಿಲ್ಲ. ಈ ವ್ಯವಸ್ಥೆಯು ಪ್ರತಿ ವಿತರಣೆ ನಂತರ ಉಳಿತಾಯ ಬೀಜಗಳ ವಿವರ ಲಭ್ಯವಾಗುವುದಿಲ್ಲ.
2.  ಈ ಮಾಹಿತಿಯನ್ನು ರೈತ ಸಂಪರ್ಕ ಕೇಂದ್ರಗಳಲ್ಲಿ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು, ಈ ಬಗ್ಗೆ ಲಭ್ಯವಿರುವಂತೆ ಪ್ರತಿ ರೈತರಿಗೂ ಸಹ ಸ್ಪಷ್ಟಪಡಿಸುವುದು.
3.  ಬೀಜಗಳಿಗೆ ಬಿಡುಗಡೆಯಾದ ಸಬ್ಸಿಡಿ ಹಣವನ್ನು ರೈತರ ಖಾತೆಗೆ ನೇರವಾಗಿ ವರ್ಗಾಯಿಸಲಾಗುವುದು. ಉಳಿದ ಪಾಲಿನ ಹಣವನ್ನು ಶೇ 50% ರಂತೆ, ರೈತರಿಗೆ ನೀಡುವುದು.
4.  ಸದರಿ ಸುತ್ತೋಲೆಯು ಮುಂದಿನ ಆದೇಶದವರೆಗೆ/ಸೂಚನೆ ಹೊರಡಿಸುವವರೆಗೂ ಜಾರಿಯಲ್ಲಿರುತ್ತದೆ.
5.  ರೈತ ಸಂಪರ್ಕ ಕೇಂದ್ರಗಳಲ್ಲಿ ಬೀಜ ದಾಸ್ತಾನು ಮಾಡುವಾಗ ಪ್ರತಿ ತಳಿವಾರಾಗಿ ಪ್ರತ್ಯೇಕವಾಗಿ ದಾಸ್ತಾನು ಮಾಡುವುದು. ಉದಾಹರಣೆಗೆ, ಶೇಂಗಾ/ಕಡಲೆಕಾಯಿ ದಾಸ್ತಾನು ಮಾಡುವಾಗ ಆರ್.ಎಫ್.ಎಲ್. ತಳಿಯನ್ನು ಒಂದು ಕಡೆ, ಕೆ.ಸಿ.ಜಿ. ತಳಿಯನ್ನು ಒಂದು ಕಡೆ, ಹೀಗೆ ಪ್ರತ್ಯೇಕವಾಗಿ ದಾಸ್ತಾನು ಮಾಡುವುದು.
6.  ಸರ್ಕಾರ ಮಾರ್ಗಸೂಚಿಯನ್ವಯ ಬಿತ್ತನೆ ಬೀಜಗಳಿಗೆ ದರವನ್ನು ನಿಗದಿಪಡಿಸಿದ್ದು, ಒಂದು ಕುಟುಂಬಕ್ಕೆ ಗರಿಷ್ಠ 5 ಎಕರೆ (2 ಹೆಕ್ಟೇರ್) ವರೆಗೆ, ಯಾವುದಾದರೂ ಒಂದು ಬೆಳೆಗೆ ಮಾತ್ರ, ಪ್ರತಿ ರೈತನಿಗೆ ಗರಿಷ್ಠ 3 ಎಕರೆಗೆ ಸೀಮಿತಗೊಳಿಸಿ, ಬಿತ್ತನೆ ಬೀಜವನ್ನು ವಿತರಿಸುವುದು.

### **English Translation**

The QR Code is mandatory for all farmers. Before stocking seeds at Raitha Samparka Kendras (Farmer Contact Centers), it must be ensured that the QR Code is present on the seed packets. When selling seeds, the distribution must only be done after making an entry through the QR Code in the Seed MIS. Under no circumstances should seeds without a QR Code be distributed.

**Special Instructions:**

1.  Each time seeds are distributed, they must not be distributed using the same bill version for every transaction. With this system, the details of the remaining seeds will not be available after each distribution.
2.  This information should be verified at the Raitha Samparka Kendras, and it must also be clarified to every farmer as it is made available.
3.  The subsidy amount released for seeds will be directly transferred to the farmer's account. The remaining share of the money, at a rate of 50%, is to be given to the farmer.
4.  This circular will remain in effect until further orders/notifications are issued.
5.  When stocking seeds at Raitha Samparka Kendras, they must be stocked separately for each variety. For example, when stocking groundnuts/peanuts, the R.F.L. variety should be stocked in one place and the K.C.G. variety in another, thus stocking them separately.
6.  As per government guidelines, the price for sowing seeds has been fixed. Seeds should be distributed by limiting it to a maximum of 5 acres (2 hectares) per family, for any one crop only, and with a maximum limit of 3 acres per farmer.

--- Page 3 ---
Of course. Here is the OCR extraction, correction, and English translation of the provided Kannada document page.

### Corrected Kannada Text

7. ಪ್ರಸ್ತುತ ಜಾರಿಯಲ್ಲಿರುವ ಬೀಜ ವಿತರಣೆಯ ಮೇಲೆ Seed MIS ನಲ್ಲಿ ಇರುವಂತೆಯೇ ಆಯ್ಕೆ(select) ಮಾಡಿ ವಿತರಿಸುವ ಅಂಶವನ್ನು ತೆಗೆದುಹಾಕಲಾಗಿದೆ. ಆಯಾ ರೈತ ಸಂಪರ್ಕ ಕೇಂದ್ರಗಳಿಗೆ ನಿಗದಿಯಾಗಿರುವ ಇಂಡೆಂಟ್‌ ಪ್ರಮಾಣಕ್ಕೆ ಮಾತ್ರವೇ ವಿತರಿಸುವುದರಿಂದ ನೇರವಾಗಿ ಬೀಜದ ಬಿಲ್‌ಗಳನ್ನೇ ಸಲ್ಲಿಸಲು ಸಾಧ್ಯವಾಗದ ಕಾರಣ ವಿತರಣೆ ಮಾಡಲಾಗುತ್ತಿದೆ.

8. ಪ್ರಸ್ತುತ ಜಾರಿಯಲ್ಲಿರುವ ಬೀಜ ವಿತರಣಾ ತಂತ್ರಾಂಶವನ್ನು Seed MIS ನಲ್ಲಿ ದಾಖಲಿಸಿ ಬಳಿಕವಷ್ಟೆ ನಿಗದಿಯಾಗಿರುವ ಪ್ರಮಾಣವನ್ನು freeze ಮಾಡಲಾಗಿರುತ್ತದೆ. ಜಿಲ್ಲೆಯ ಬೀಜ ವಿತರಣಾ ತಂತ್ರಾಂಶದ ಪ್ರಮಾಣವನ್ನು ತೋರಿಸುತ್ತಿರುವುದು ಖಚಿತವಾಗಿಲ್ಲದಿರುವುದರಿಂದ, ಸೂಕ್ತ ಕಾರಣ/ವಿವರಣೆಗಳೊಂದಿಗೆ ಕೇಂದ್ರ ಕಛೇರಿಗೆ ಪ್ರಸ್ತಾವನೆ ಸಲ್ಲಿಸಿ, ಅನುಮತಿ ಪಡೆದು Seed MIS ನಲ್ಲಿ ಪರಿಷ್ಕೃತ ತಂತ್ರಾಂಶವನ್ನು ದಾಖಲಿಸಿದ ನಂತರವೇ ಬೀಜ ವಿತರಣೆಯನ್ನು ಮುಂದುವರಿಸುವುದು. ಒಂದು ವೇಳೆ ಅನುಮತಿ ಪಡೆಯದೆ offline ನಲ್ಲಿ ತಂತ್ರಾಂಶದ ಮೇಲೆ ಬೀಜ ವಿತರಿಸಿದಲ್ಲಿ, ಅಂತಹ ಪ್ರಮಾಣವನ್ನು ಪರಿಗಣಿಸಲಾಗುವುದಿಲ್ಲ.

(ಸಹಿ)
ಕೃಷಿ ನಿರ್ದೇಶಕರು

---

### English Translation

7. In the current seed distribution process, the feature to 'select' and distribute as was present in Seed MIS has been removed. As distribution is limited to the indented quantity fixed for the respective Raitha Samparka Kendras and direct submission of seed bills is not possible, this distribution is being carried out.

8. The prescribed quantity is frozen only after the details from the current seed distribution software are recorded in Seed MIS. As it is not confirmed that the district seed distribution software is showing the correct quantity, a proposal must be submitted to the head office with appropriate reasons/explanations to obtain permission, and seed distribution should be continued only after the revised software details are recorded in Seed MIS. In case seeds are distributed offline through the software without obtaining permission, such quantities will not be considered.

(Signature)
Director of Agriculture

--- Page 4 ---
Of course. Here is the OCR extraction, correction, and English translation of the provided Kannada government document.

### **1. Corrected Kannada Text**

The following Kannada text was extracted and corrected from the document:

**ಶೀರ್ಷಿಕೆ (Title):**
ಅನುಬಂಧ

**ಬೆಳೆಗಳು (Crops):**
*   ಊದಲು (Oodalu)
*   ಅವರೆ (Avare)

---

### **2. English Translation**

The primary Kannada word "ಅನುಬಂಧ" translates to "Annexure". The other Kannada words are names of crops, whose English equivalents are already provided in the document.

Here is the full content of the document transcribed and translated into English for complete context.

**Annexure-4**

**Accepted Quantity and Rates of different Crops/Varieties offered in the RFP during Kharif 2025**
(Quantity in quintals, Rate in Rs. per quintal)

| Sl. No. | Supplier Name | Crops | Variety/ Hybrid | Kharif 2025 Certified | Kharif 2025 Truthfully Labelled |
| :--- | :--- | :--- | :--- | :--- | :--- |
| | | | | **Accepted Qty** | **Accepted Rate** | **Accepted Qty** | **Accepted Rate** |
| Sl. No. | Supplier Name | Crops | Variety/Hybrid | Kharif 2025 Certified - Accepted Qty | Kharif 2025 Certified - Accepted Rate | Kharif 2025 Truthfully Labelled - Accepted Qty | Kharif 2025 Truthfully Labelled - Accepted Rate |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| | Karnataka State Seeds corporation | Paddy | Thanu | 100 | 4200 | | |
| | National Seeds Corporation Ltd | Paddy | Thanu | 102 | 4200 | | |
| | Karnataka State Seeds corporation | Paddy | Uma | 2000 | 4500 | | |
| | **Crop Total** | | | **79090** | | **820** | |
| 12 | Agro Seeds Corporation | Ragi | GPU-28 | | | 30 | 6500 |
| | Panchami Seeds Corporation | Ragi | GPU-28 | 1550 | 6500 | | |
| | Karnataka State Seeds corporation | Ragi | GPU-28 | 20 | 6500 | | |
| | National Seeds Corporation Ltd | Ragi | GPU-66 | 390 | 6500 | | |
| | Karnataka State Seeds corporation | Ragi | GPU-66 | 320 | 6500 | | |
| | Karnataka State Seeds corporation | Ragi | Indaf-7 | 187.5 | 6500 | | |
| | Karnataka State Seeds corporation | Ragi | Indaf-9 | 190 | 6500 | | |
| | National Seeds Corporation Ltd | Ragi | KMR-301 | 1585 | 6500 | | |
| | Karnataka State Seeds corporation | Ragi | KMR-301 | 100 | 6500 | | |
| | National Seeds Corporation Ltd | Ragi | KMR-316 | 400 | 6500 | | |
| | Agro Seeds Corporation | Ragi | KMR-316 | 37.5 | 6500 | | |
| | Karnataka State Seeds corporation | Ragi | KMR-630 | 7.5 | 6500 | | |
| | National Seeds Corporation Ltd | Ragi | KMR-630 | 520 | 6500 | | |
| | Agro Seeds Corporation | Ragi | KMR-630 | 200 | 6500 | | |
| | Karnataka State Seeds corporation | Ragi | ML-365 | 40 | 6500 | | |
| | National Seeds Corporation Ltd | Ragi | ML-365 | 11480 | 6500 | | |
| | Panchami Seeds Corporation | Ragi | ML-365 | 950 | 6500 | | |
| | Agro Seeds Corporation | Ragi | ML-365 | 40 | 6500 | | |
| | Karnataka State Seeds corporation | Ragi | MR-1 | 12.5 | 6500 | | |
| | Panchami Seeds Corporation | Ragi | MR-1 | 2800 | 6500 | | |
| | Agro Seeds Corporation | Ragi | MR-1 | 12.5 | 6500 | | |
| | Karnataka State Seeds corporation | Ragi | MR-6 | 12.5 | 6500 | | |
| | National Seeds Corporation Ltd | Ragi | MR-6 | 8350 | 6500 | | |
| | Panchami Seeds Corporation | Ragi | MR-6 | 360 | 6500 | | |
| | Agro Seeds Corporation | Ragi | MR-6 | 12.5 | 6500 | | |
| | Panchami Seeds Corporation | Ragi | PR-202 | 500 | 6500 | | |
| | National Seeds Corporation Ltd | Ragi | PR-202 | 200 | 6500 | | |
| | National Seeds Corporation Ltd | Ragi | VL-352 | 500 | 6500 | | |
| | Karnataka State Seeds corporation | Ragi | VL-376 | 500 | 6500 | | |
| | **Crop Total** | | | **31287.5** | | **0** | |
| 13 | Karnataka State Seeds corporation | Redgram | BRG-1 | 60 | 14700 | | |
| | Karnataka State Seeds corporation | Redgram | BRG-2 | 20 | 14700 | | |
| | Karnataka State Seeds corporation | Redgram | BRG-3 | 230 | 14500 | | |
| | National Seeds Corporation Ltd | Redgram | BRG-3 | 90 | 14500 | | |
| | Karnataka State Seeds corporation | Redgram | BRG-4 | 50 | 14700 | | |
| | Karnataka State Seeds corporation | Redgram | BRG-5 | 1250 | 14500 | | |
| | National Seeds Corporation Ltd | Redgram | BRG-5 | 130 | 14500 | | |
| | Karnataka State Seeds corporation | Redgram | BSMR-736 | 150 | 15000 | | |
| | Arunodhaya Enterprises | Redgram | GRG-152 | 23 | 14500 | | |
| | Karnataka State Seeds corporation | Redgram | GRG-152 | 6300 | 14500 | | |
| | National Seeds Corporation Ltd | Redgram | GRG-152 | 5500 | 14500 | | |
| | Shanti Trading Company | Redgram | GRG-152 | 23 | 14500 | | |
| | Sri Amareshwara Seeds | Redgram | GRG-152 | 45 | 14500 | | |

--- Page 9 ---
Of course. As an OCR and translation expert, I have analyzed the document image provided.

It's important to note that while this appears to be a page from a Kannada government document (indicated by the handwritten Kannada numeral '೪' for '4' at the top), the main content of the table and the notes are written in English.

I will proceed with the tasks as requested, transcribing the English text accurately and providing it as both the "corrected text" and the "English translation" since the source language is already English.

***

### 1. Corrected Text (Transcribed from Image)

**Handwritten numeral:**
೪

| Sl. No. | Supplier Name | Crops | Variety/ Hybrid | Kharif 2025 Certified | | Kharif 2025 Truthfully Labelled | |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| | | | | **Accepted Qty** | **Accepted Rate** | **Accepted Qty** | **Accepted Rate** |
| | Sri Sai Agro Seeds | Redgram | GRG-152 | 16 | 14500 | | |
| | Varada Seeds Farm | Redgram | GRG-152 | 18 | 14500 | | |
| | Varun Hybrid Seeds | Redgram | GRG-152 | 72 | 14500 | | |
| | Karnataka State Seeds corporation | Redgram | GRG-811 | 11120 | 14500 | | |
| | National Seeds Corporation Ltd | Redgram | GRG-811 | 500 | 14500 | | |
| | Shanti Trading Company | Redgram | GRG-811 | 29 | 14500 | | |
| | Sri Amareshwara Seeds | Redgram | GRG-811 | 22 | 14500 | | |
| | Sri Madiwaleshwara Seeds | Redgram | GRG-811 | 16 | 14500 | | |
| | Sri Raghavendra Agro Service | Redgram | GRG-811 | 30 | 14500 | | |
| | Sri Sai Agro Agencies | Redgram | GRG-811 | 19 | 14500 | | |
| | Sri Sai Agro Seeds | Redgram | GRG-811 | 40 | 14500 | | |
| | Varada Seeds Farm | Redgram | GRG-811 | 20 | 14500 | | |
| | Varun Hybrid Seeds | Redgram | GRG-811 | 54 | 14500 | | |
| | National Seeds Corporation Ltd | Redgram | LRG-133-33 | 555 | 14500 | | |
| | Agro Seeds Corporation | Redgram | TS-3R | 15 | 13500 | | |
| | Karnataka State Seeds corporation | Redgram | TS-3R | 10175 | 13500 | | |
| | Laxmi Agro Seeds and Services | Redgram | TS-3R | 36 | 13500 | | |
| | National Seeds Corporation Ltd | Redgram | TS-3R | 2950 | 13500 | | |
| | Pallavi Agro Enterprises | Redgram | TS-3R | 45 | 13500 | | |
| | Panchami Seeds Corporation | Redgram | TS-3R | 13 | 13500 | | |
| | Prathibha Seeds Agency | Redgram | TS-3R | 36 | 13500 | | |
| | Priya Agencies | Redgram | TS-3R | 50 | 13500 | | |
| | Sangam Agrotech Enterprises | Redgram | TS-3R | 149 | 13500 | | |
| | Sangameshwara Seeds | Redgram | TS-3R | 80 | 13500 | | |
| | Shanti Trading Company | Redgram | TS-3R | 90 | 13500 | | |
| | Shiva Hybrid Seeds | Redgram | TS-3R | 20 | 13500 | | |
| | Sri Amareshwara Seeds | Redgram | TS-3R | 130 | 13500 | | |
| | Sri Raghavendra Agro Service | Redgram | TS-3R | 28 | 13500 | | |
| | Sri Revanasiddeshwara Krishi Kendra | Redgram | TS-3R | 15 | 13500 | | |
| | Sri Sai Agro Agencies | Redgram | TS-3R | 129 | 13500 | | |
| | Sri Sai Agro Seeds | Redgram | TS-3R | 150 | 13500 | | |
| | Varada Seeds Farm | Redgram | TS-3R | 125 | 13500 | | |
| | Varun Hybrid Seeds | Redgram | TS-3R | 135 | 13500 | | |
| | Vinutha Hybrid seeds | Redgram | TS-3R | 13 | 13500 | | |
| | **Crop Total** | | | **40741** | | | |
| | **Grand Total** | | | **185999** | **187701** | **0** | |

**Note:** Less than 5 & less than 10 Year old varieties of Certified seeds to be distributed for demonstration under NMEO-OS and FNS schemes as per the guidelines

(Signature)
**Director of Agriculture**

***

### 2. English Translation

**Handwritten numeral:**
Page 4

| Sl. No. | Supplier Name | Crops | Variety/ Hybrid | Kharif 2025 Certified | | Kharif 2025 Truthfully Labelled | |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| | | | | **Accepted Quantity** | **Accepted Rate** | **Accepted Quantity** | **Accepted Rate** |
| | Sri Sai Agro Seeds | Redgram | GRG-152 | 16 | 14,500 | | |
| | Varada Seeds Farm | Redgram | GRG-152 | 18 | 14,500 | | |
| | Varun Hybrid Seeds | Redgram | GRG-152 | 72 | 14,500 | | |
| | Karnataka State Seeds Corporation | Redgram | GRG-811 | 11,120 | 14,500 | | |
| | National Seeds Corporation Ltd | Redgram | GRG-811 | 500 | 14,500 | | |
| | Shanti Trading Company | Redgram | GRG-811 | 29 | 14,500 | | |
| | Sri Amareshwara Seeds | Redgram | GRG-811 | 22 | 14,500 | | |
| | Sri Madiwaleshwara Seeds | Redgram | GRG-811 | 16 | 14,500 | | |
| | Sri Raghavendra Agro Service | Redgram | GRG-811 | 30 | 14,500 | | |
| | Sri Sai Agro Agencies | Redgram | GRG-811 | 19 | 14,500 | | |
| | Sri Sai Agro Seeds | Redgram | GRG-811 | 40 | 14,500 | | |
| | Varada Seeds Farm | Redgram | GRG-811 | 20 | 14,500 | | |
| | Varun Hybrid Seeds | Redgram | GRG-811 | 54 | 14,500 | | |
| | National Seeds Corporation Ltd | Redgram | LRG-133-33 | 555 | 14,500 | | |
| | Agro Seeds Corporation | Redgram | TS-3R | 15 | 13,500 | | |
| | Karnataka State Seeds Corporation | Redgram | TS-3R | 10,175 | 13,500 | | |
| | Laxmi Agro Seeds and Services | Redgram | TS-3R | 36 | 13,500 | | |
| | National Seeds Corporation Ltd | Redgram | TS-3R | 2,950 | 13,500 | | |
| | Pallavi Agro Enterprises | Redgram | TS-3R | 45 | 13,500 | | |
| | Panchami Seeds Corporation | Redgram | TS-3R | 13 | 13,500 | | |
| | Prathibha Seeds Agency | Redgram | TS-3R | 36 | 13,500 | | |
| | Priya Agencies | Redgram | TS-3R | 50 | 13,500 | | |
| | Sangam Agrotech Enterprises | Redgram | TS-3R | 149 | 13,500 | | |
| | Sangameshwara Seeds | Redgram | TS-3R | 80 | 13,500 | | |
| | Shanti Trading Company | Redgram | TS-3R | 90 | 13,500 | | |
| | Shiva Hybrid Seeds | Redgram | TS-3R | 20 | 13,500 | | |
| | Sri Amareshwara Seeds | Redgram | TS-3R | 130 | 13,500 | | |
| | Sri Raghavendra Agro Service | Redgram | TS-3R | 28 | 13,500 | | |
| | Sri Revanasiddeshwara Krishi Kendra | Redgram | TS-3R | 15 | 13,500 | | |
| | Sri Sai Agro Agencies | Redgram | TS-3R | 129 | 13,500 | | |
| | Sri Sai Agro Seeds | Redgram | TS-3R | 150 | 13,500 | | |
| | Varada Seeds Farm | Redgram | TS-3R | 125 | 13,500 | | |
| | Varun Hybrid Seeds | Redgram | TS-3R | 135 | 13,500 | | |
| | Vinutha Hybrid Seeds | Redgram | TS-3R | 13 | 13,500 | | |
| | **Crop Total** | | | **40,741** | | | |
| | **Grand Total** | | | **185,999** | **187,701*** | **0** | |

*\*Note: The value 187,701 is positioned under the Grand Total line in the 'Accepted Rate' column. Its exact meaning is unclear from this page alone.*

**Note:** Certified seed varieties that are less than 5 and less than 10 years old are to be distributed for demonstration purposes under the NMEO-OS (National Mission on Edible Oils - Oil Seeds) and FNS (Food and Nutrition Security) schemes, as per the guidelines.

(Signature)
**Director of Agriculture**

--- Page 10 ---
Here is the OCR extraction, correction, and translation of the provided Kannada document.

### **1. Corrected Kannada Text (ಕನ್ನಡ ಪಠ್ಯ)**

**ಅನುಬಂಧ -2**

2025ರ ಮುಂಗಾರು ಹಂಗಾಮಿನಲ್ಲಿ, ರಿಯಾಯಿತಿ ದರದಲ್ಲಿ, ಬಿತ್ತನೆ ಬೀಜ ವಿತರಣೆಗೆ ನಿಗದಿಪಡಿಸಲಾದ ಬೆಳೆವಾರು ರಿಯಾಯಿತಿ ದರದ ವಿವರ

| ಕ್ರ. ಸಂ. | ಬೆಳೆ | ವಿವರ | ದರ | ರಿಯಾಯಿತಿ ದರ (ಪ್ರತಿ ಕೆ.ಜಿ ಗೆ ರೂ.ಗಳಲ್ಲಿ) |
| :--- | :--- | :--- | :--- | :--- |
| | | | | **ಸಾಮಾನ್ಯ** | **ಪ.ಜಾತಿ/ಪ.ಪಂಗಡ** |
| 1 | ಭತ್ತ | ಸಾಮಾನ್ಯ ತಳಿ | ಮೂಲಬೀಜ | 8.00 | 12.00 |
| | | | ನಿಬಂಧಿತ | 7.00 | 10.50 |
| 2 | ರಾಗಿ | ಸಂಕರ | ಮೂಲಬೀಜ | 65.00 | 97.50 |
| | | | ನಿಬಂಧಿತ | 55.00 | 82.50 |
| 3 | ಉದ್ದ | ಸಾಮಾನ್ಯ ತಳಿ | ಮೂಲಬೀಜ | 18.00 | 27.00 |
| | | | ನಿಬಂಧಿತ | 17.00 | 25.50 |
| 4 | ಹೆಸರು | ಸಾಮಾನ್ಯ ತಳಿ | ಮೂಲಬೀಜ | 25.00 | 37.50 |
| | | | ನಿಬಂಧಿತ | 24.00 | 36.00 |
| 5 | ಅಲಸಂದೆ | ಸಾಮಾನ್ಯ ತಳಿ | ಮೂಲಬೀಜ | 25.00 | 37.50 |
| | | | ನಿಬಂಧಿತ | 24.00 | 36.00 |
| 6 | ಸೂರ್ಯಕಾಂತಿ | ಸಾಮಾನ್ಯ ತಳಿ (ಪರಾಗ ಸ್ಪರ್ಶ) | ಮೂಲಬೀಜ | 18.00 | 27.00 |
| | | | ನಿಬಂಧಿತ | 17.00 | 25.50 |
| | | ಸಾಮಾನ್ಯ ತಳಿ | ಮೂಲಬೀಜ | 15.00 | 22.50 |
| | | | ನಿಬಂಧಿತ | 14.00 | 21.00 |
| 7 | ಸಜ್ಜೆ | ಸಾಮಾನ್ಯ ತಳಿ | ಮೂಲಬೀಜ | 15.00 | 22.50 |
| | | ಸಂಕರ | ನಿಬಂಧಿತ | 25.00 | 37.50 |
| 8 | ಮೆಕ್ಕೆ ಜೋಳ | ಸಂಕರ | ಮೂಲಬೀಜ | 20.00 | 30.00 |
| 9 | ಶೇಂಗಾ (ಗುಚ್ಛ/ಹರವು) | ಸಾಮಾನ್ಯ ತಳಿ | ಮೂಲಬೀಜ | 18.00 | 27.00 |
| | | | ನಿಬಂಧಿತ | 17.00 | 25.50 |

(ಸಹಿ)
**ಕೃಷಿ ನಿರ್ದೇಶಕರು**

---

### **2. English Translation**

**Annexure - 2**

Details of Crop-wise Subsidized Rates Fixed for Sowing Seed Distribution at Subsidized Rates during the 2025 Kharif Season

| Sl. No. | Crop | Variety/Details | Seed Class | Subsidized Rate (in Rs. per Kg) |
| :--- | :--- | :--- | :--- | :--- |
| | | | | **General** | **SC/ST** |
| 1 | Paddy | General Variety | Foundation Seed | 8.00 | 12.00 |
| | | | Certified Seed | 7.00 | 10.50 |
| 2 | Ragi (Finger Millet) | Hybrid | Foundation Seed | 65.00 | 97.50 |
| | | | Certified Seed | 55.00 | 82.50 |
| 3 | Black Gram | General Variety | Foundation Seed | 18.00 | 27.00 |
| | | | Certified Seed | 17.00 | 25.50 |
| 4 | Green Gram | General Variety | Foundation Seed | 25.00 | 37.50 |
| | | | Certified Seed | 24.00 | 36.00 |
| 5 | Cowpea | General Variety | Foundation Seed | 25.00 | 37.50 |
| | | | Certified Seed | 24.00 | 36.00 |
| 6 | Sunflower | General Variety (Pollinated) | Foundation Seed | 18.00 | 27.00 |
| | | | Certified Seed | 17.00 | 25.50 |
| | | General Variety | Foundation Seed | 15.00 | 22.50 |
| | | | Certified Seed | 14.00 | 21.00 |
| 7 | Pearl Millet | General Variety | Foundation Seed | 15.00 | 22.50 |
| | | Hybrid | Certified Seed | 25.00 | 37.50 |
| 8 | Maize (Corn) | Hybrid | Foundation Seed | 20.00 | 30.00 |
| 9 | Groundnut (Bunch/Spreading) | General Variety | Foundation Seed | 18.00 | 27.00 |
| | | | Certified Seed | 17.00 | 25.50 |

(Signature)
**Director of Agriculture**

--- Page 11 ---
Of course. Here is the meticulous OCR, correction, and translation of the provided document.

### 1. Corrected Kannada Text

**ಅನುಬಂಧ-3**
**List of Seed Suppliers during Kharif-2025**

| SL. NO. | NAME OF THE COMPANY | MOBILE NO | e-Mail |
| :--- | :--- | :--- | :--- |
| 1 | ADVANTA ENTERPRISES LIMITED, E-35 & E-37, APMC YARD, E BLOCK, OPP. JIP OIL GODOWN, DAVANGERE - 577003 V.PAUL AUSTIN | 9448283129 | paul.austin@advantaseeds.com |
| 2 | AGARWAL AGRO AGENCIES, D/112 SHINDE COMPLEX, NEELIGIN ROAD HUBLI-580029 | 9448112901 | aaahubli@gmail.com |
| 3 | M/S AGRO DISTRIBUTORS, CHIKKAVEERANNAWAR COMPLEX, NEELGIN ROAD, HUBLI-29 CONTACT PERSON : NAGABHUSHAN BANNIGIDAMATH | 9008203429 | agrodistributors@gmail.com |
| 4 | AGRO SEEDS CORPORATION #619 M C LAYOUT NEAR BETHUR HALLA BRIDGE BETHURU RING ROAD JAGALUR MAIN ROAD DAVANGERE, NAME S C NAGARAJ | 9845472073 | agroseeds97@Gmail.com |
| 5 | AMITH SEEDS #60, SHIVAJI CHOWK, KHANDWA (M.P) CONTACT PERSON : AMITH AGARWAL | 7204080121 | amigarg@gmail.com |
| 6 | ARUNODAYA SEEDS PRIVATE LIMITED, NO 4/5 1 ST MAIN 4 TH CROSS OPP OLD GYM MARUTHI NAGAR YELAHANKA BANGALORE 560064 CONTACT PERSON : P B SRINIVASA REDDY | 9449813719 | arunodayaseeds@yahoo.com |
| 7 | ASHA AGRISCIENCES PRIVATE LIMITED # NO.868/1-11-ASHANKAR VIHAR BADAVANE, PB ROAD, BEHIND SHREE MALLIKARJUNA ITI COLLEGE, DAVANGERE-577006 | 9886468989 | tammanagouda.p@yangantiseeds.in |
| 8 | ASHWIN SEEDS, SURVEY NO: 117/B, GUTTAL ROAD, GUDDADANNVERI VILLAGE, PO & TQ: RANIBENNUR-581115. ASHWIN BIRADAR | 9113052690, 9844132589 | ashwinseeds.rnr@gmail.com |
| 9 | ATLAS SEEDS AND BIOTECH G1 karmveer complex, Badabom, KHANDWA (M P) Pin -450001 | 9448457301 / 9425342922 | svs.info@ymail.com |
